image_path,mapping_code,image_type,source
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-015280-018357-021325/K-015280-018357-021325_0_2_0_2_75_000_200.png,K-015280,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-006697-006835-026993-030850/K-006697-006835-026993-030850_0_2_0_2_70_000_200.png,K-006697,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-012081-013161-023223-025438/K-012081-013161-023223-025438_0_2_0_2_70_000_200.png,K-012081,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-012638-023319-026455-030850/K-012638-023319-026455-030850_0_2_0_2_70_000_200.png,K-012638,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003743-005002-005886-006192/K-003743-005002-005886-006192_0_2_0_2_90_000_200.png,K-003743,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-005000-020238-041768/K-005000-020238-041768_0_2_0_2_70_000_200.png,K-005000,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-006697-006835-020004-029711/K-006697-006835-020004-029711_0_2_0_2_75_000_200.png,K-006697,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-010487-026455-026993-043233/K-010487-026455-026993-043233_0_2_0_2_70_000_200.png,K-010487,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003832-020259-036637/K-003832-020259-036637_0_2_0_2_70_000_200.png,K-003832,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003614-027733-029667-031885/K-003614-027733-029667-031885_0_2_0_2_70_000_200.png,K-003614,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-010487-023319-024941-041149/K-010487-023319-024941-041149_0_2_0_2_75_000_200.png,K-010487,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-011220-025469-029667-034597/K-011220-025469-029667-034597_0_2_0_2_70_000_200.png,K-011220,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016232-016235-020877-028763/K-016232-016235-020877-028763_0_2_0_2_70_000_200.png,K-016232,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016235-016262-025367-027777/K-016235-016262-025367-027777_0_2_0_2_70_000_200.png,K-016235,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-011220-019861-020238-034597/K-011220-019861-020238-034597_0_2_0_2_90_000_200.png,K-011220,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-006835-024941-030850-053384/K-006835-024941-030850-053384_0_2_0_2_70_000_200.png,K-006835,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-001900-003544-016551-029451/K-001900-003544-016551-029451_0_2_0_2_75_000_200.png,K-001900,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003614-016262-025469-034597/K-003614-016262-025469-034597_0_2_0_2_90_000_200.png,K-003614,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003743-004378-012778-013161/K-003743-004378-012778-013161_0_2_0_2_90_000_200.png,K-003743,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-013900-020852-022074/K-013900-020852-022074_0_2_0_2_70_000_200.png,K-013900,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-010487-025200-030850-038972/K-010487-025200-030850-038972_0_2_0_2_70_000_200.png,K-010487,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-001866-004378-013161-019552/K-001866-004378-013161-019552_0_2_0_2_90_000_200.png,K-001866,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-015710-016232-019861-034597/K-015710-016232-019861-034597_0_2_0_2_90_000_200.png,K-015710,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000573-001866-023223-037777/K-000573-001866-023223-037777_0_2_0_2_70_000_200.png,K-000573,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-015710-019861-031885-036637/K-015710-019861-031885-036637_0_2_0_2_75_000_200.png,K-015710,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-013004-026455-029711-038927/K-013004-026455-029711-038927_0_2_0_2_75_000_200.png,K-013004,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003614-016232-022347-027777/K-003614-016232-022347-027777_0_2_0_2_90_000_200.png,K-003614,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000250-004378-019552-044834/K-000250-004378-019552-044834_0_2_0_2_75_000_200.png,K-000250,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-005000-016262-031863/K-005000-016262-031863_0_2_0_2_90_000_200.png,K-005000,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-012247-016548-019607-033009/K-012247-016548-019607-033009_0_2_0_2_70_000_200.png,K-012247,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-001900-016548-021026-021771/K-001900-016548-021026-021771_0_2_0_2_90_000_200.png,K-001900,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-006697-012638-041149-053384/K-006697-012638-041149-053384_0_2_0_2_90_000_200.png,K-006697,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016232-016235-025367-027733/K-016232-016235-025367-027733_0_2_0_2_70_000_200.png,K-016232,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-013004-019881-029711-041149/K-013004-019881-029711-041149_0_2_0_2_70_000_200.png,K-013004,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-013004-020004-038972-053384/K-013004-020004-038972-053384_0_2_0_2_75_000_200.png,K-013004,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-012638-029711-035659-043233/K-012638-029711-035659-043233_0_2_0_2_70_000_200.png,K-012638,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003483-020238-025469-031885/K-003483-020238-025469-031885_0_2_0_2_75_000_200.png,K-003483,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-002483-005094-012081-012778/K-002483-005094-012081-012778_0_2_0_2_70_000_200.png,K-002483,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-012420-016551-021771-033009/K-012420-016551-021771-033009_0_2_0_2_70_000_200.png,K-012420,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-011220-016232-025367-025469/K-011220-016232-025367-025469_0_2_0_2_90_000_200.png,K-011220,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000250-002483-022362-023223/K-000250-002483-022362-023223_0_2_0_2_70_000_200.png,K-000250,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-002483-003743-012081-023223/K-002483-003743-012081-023223_0_2_0_2_75_000_200.png,K-002483,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-012081-012778-025438-037777/K-012081-012778-025438-037777_0_2_0_2_90_000_200.png,K-012081,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000250-005886-019552-038954/K-000250-005886-019552-038954_0_2_0_2_75_000_200.png,K-000250,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000250-004378-013161-019552/K-000250-004378-013161-019552_0_2_0_2_70_000_200.png,K-000250,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-005000-022074-031863/K-005000-022074-031863_0_2_0_2_75_000_200.png,K-005000,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-013004-024941-029711-043233/K-013004-024941-029711-043233_0_2_0_2_90_000_200.png,K-013004,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-001900-004543-016551-033208/K-001900-004543-016551-033208_0_2_0_2_75_000_200.png,K-001900,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003743-005002-012081-012778/K-003743-005002-012081-012778_0_2_0_2_75_000_200.png,K-003743,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-015710-016262-020877-025367/K-015710-016262-020877-025367_0_2_0_2_90_000_200.png,K-015710,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-006697-010487-026993-038927/K-006697-010487-026993-038927_0_2_0_2_70_000_200.png,K-006697,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-001900-003544-016548-029345/K-001900-003544-016548-029345_0_2_0_2_90_000_200.png,K-001900,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003614-025367-027733-036637/K-003614-025367-027733-036637_0_2_0_2_70_000_200.png,K-003614,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-015280-019232-022074/K-015280-019232-022074_0_2_0_2_90_000_200.png,K-015280,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-013004-026993-035659-043233/K-013004-026993-035659-043233_0_2_0_2_70_000_200.png,K-013004,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-005000-020238-033880/K-005000-020238-033880_0_2_0_2_70_000_200.png,K-005000,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016232-016235-022347-027777/K-016232-016235-022347-027777_0_2_0_2_70_000_200.png,K-016232,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-011220-016262-027653-031885/K-011220-016262-027653-031885_0_2_0_2_70_000_200.png,K-011220,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000250-012081-013161-022627/K-000250-012081-013161-022627_0_2_0_2_75_000_200.png,K-000250,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003614-016232-025469-031885/K-003614-016232-025469-031885_0_2_0_2_75_000_200.png,K-003614,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-012638-024941-029711-038927/K-012638-024941-029711-038927_0_2_0_2_75_000_200.png,K-012638,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-015710-016232-027777-030308/K-015710-016232-027777-030308_0_2_0_2_75_000_200.png,K-015710,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-005391-018147-020238/K-005391-018147-020238_0_2_0_2_70_000_200.png,K-005391,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-015710-027733-028763-029667/K-015710-027733-028763-029667_0_2_0_2_70_000_200.png,K-015710,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-005391-020238-033880/K-005391-020238-033880_0_2_0_2_75_000_200.png,K-005391,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-002483-003743-005886-006192/K-002483-003743-005886-006192_0_2_0_2_75_000_200.png,K-002483,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016235-016262-025469-030308/K-016235-016262-025469-030308_0_2_0_2_75_000_200.png,K-016235,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-010224-016548-021026-029871/K-010224-016548-021026-029871_0_2_0_2_70_000_200.png,K-010224,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003483-016232-025469-028763/K-003483-016232-025469-028763_0_2_0_2_70_000_200.png,K-003483,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-006697-020753-029711-043233/K-006697-020753-029711-043233_0_2_0_2_70_000_200.png,K-006697,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-010487-020004-023319-038972/K-010487-020004-023319-038972_0_2_0_2_75_000_200.png,K-010487,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016235-016262-025367-027653/K-016235-016262-025367-027653_0_2_0_2_90_000_200.png,K-016235,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016232-016235-025469-034597/K-016232-016235-025469-034597_0_2_0_2_75_000_200.png,K-016232,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-005000-032310-036637/K-005000-032310-036637_0_2_0_2_90_000_200.png,K-005000,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000250-012081-013161-022627/K-000250-012081-013161-022627_0_2_0_2_90_000_200.png,K-000250,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-012247-016551-033009-033208/K-012247-016551-033009-033208_0_2_0_2_90_000_200.png,K-012247,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-011220-016232-022347-025469/K-011220-016232-022347-025469_0_2_0_2_70_000_200.png,K-011220,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003614-016232-020877-028763/K-003614-016232-020877-028763_0_2_0_2_90_000_200.png,K-003614,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003544-006563-012420-016548/K-003544-006563-012420-016548_0_2_0_2_70_000_200.png,K-003544,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-006835-020004-024941-029711/K-006835-020004-024941-029711_0_2_0_2_70_000_200.png,K-006835,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000250-004378-022627-037777/K-000250-004378-022627-037777_0_2_0_2_75_000_200.png,K-000250,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-006835-023319-038927-038972/K-006835-023319-038927-038972_0_2_0_2_75_000_200.png,K-006835,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003743-012081-012778-013161/K-003743-012081-012778-013161_0_2_0_2_75_000_200.png,K-003743,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016235-020877-028763-036637/K-016235-020877-028763-036637_0_2_0_2_75_000_200.png,K-016235,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000250-002483-012778-022362/K-000250-002483-012778-022362_0_2_0_2_90_000_200.png,K-000250,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003351-019232-020238/K-003351-019232-020238_0_2_0_2_90_000_200.png,K-003351,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-013900-028424-035206/K-013900-028424-035206_0_2_0_2_70_000_200.png,K-013900,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003614-027653-030308-035206/K-003614-027653-030308-035206_0_2_0_2_75_000_200.png,K-003614,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-011220-016232-022347-027777/K-011220-016232-022347-027777_0_2_0_2_90_000_200.png,K-011220,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-013161-013395-019552-025438/K-013161-013395-019552-025438_0_2_0_2_90_000_200.png,K-013161,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-005391-018147-038162/K-005391-018147-038162_0_2_0_2_70_000_200.png,K-005391,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-002483-005094-022362-023223/K-002483-005094-022362-023223_0_2_0_2_70_000_200.png,K-002483,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016206-029667-041768/K-016206-029667-041768_0_2_0_2_90_000_200.png,K-016206,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-001900-010224-016548-031705/K-001900-010224-016548-031705_0_2_0_2_75_000_200.png,K-001900,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-015710-025367-027653-029667/K-015710-025367-027653-029667_0_2_0_2_75_000_200.png,K-015710,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-012420-016548-029451-044199/K-012420-016548-029451-044199_0_2_0_2_90_000_200.png,K-012420,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003743-022362-023223-037777/K-003743-022362-023223-037777_0_2_0_2_90_000_200.png,K-003743,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000250-002483-019552-022362/K-000250-002483-019552-022362_0_2_0_2_75_000_200.png,K-000250,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-005000-021325-041768/K-005000-021325-041768_0_2_0_2_75_000_200.png,K-005000,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-013004-035659-041149-053384/K-013004-035659-041149-053384_0_2_0_2_70_000_200.png,K-013004,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-002483-005886-022627-025438/K-002483-005886-022627-025438_0_2_0_2_90_000_200.png,K-002483,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-010224-016551-027993-031705/K-010224-016551-027993-031705_0_2_0_2_75_000_200.png,K-010224,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003351-016262-020014/K-003351-016262-020014_0_2_0_2_70_000_200.png,K-003351,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-004543-016551-023203-044199/K-004543-016551-023203-044199_0_2_0_2_70_000_200.png,K-004543,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016232-019861-025367-038723/K-016232-019861-025367-038723_0_2_0_2_70_000_200.png,K-016232,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-010221-016548-021026-044199/K-010221-016548-021026-044199_0_2_0_2_75_000_200.png,K-010221,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-012638-026993-030850-035659/K-012638-026993-030850-035659_0_2_0_2_90_000_200.png,K-012638,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-012638-029711-035659-038927/K-012638-029711-035659-038927_0_2_0_2_90_000_200.png,K-012638,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003483-027777-030308-035206/K-003483-027777-030308-035206_0_2_0_2_75_000_200.png,K-003483,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-015710-016262-022347-027777/K-015710-016262-022347-027777_0_2_0_2_90_000_200.png,K-015710,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-010487-026993-038972-043233/K-010487-026993-038972-043233_0_2_0_2_90_000_200.png,K-010487,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-006563-016548-021771-027993/K-006563-016548-021771-027993_0_2_0_2_70_000_200.png,K-006563,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-006192-012081-025438-037777/K-006192-012081-025438-037777_0_2_0_2_90_000_200.png,K-006192,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016235-025469-034597-036637/K-016235-025469-034597-036637_0_2_0_2_70_000_200.png,K-016235,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000250-012778-013395-037777/K-000250-012778-013395-037777_0_2_0_2_70_000_200.png,K-000250,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-013900-015280-016688/K-013900-015280-016688_0_2_0_2_70_000_200.png,K-013900,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003614-020877-029667-030308/K-003614-020877-029667-030308_0_2_0_2_75_000_200.png,K-003614,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-010487-026455-026993-038927/K-010487-026455-026993-038927_0_2_0_2_90_000_200.png,K-010487,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003483-025469-029667-030308/K-003483-025469-029667-030308_0_2_0_2_90_000_200.png,K-003483,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-001900-016548-019607-027926/K-001900-016548-019607-027926_0_2_0_2_90_000_200.png,K-001900,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000573-003743-005002-019552/K-000573-003743-005002-019552_0_2_0_2_75_000_200.png,K-000573,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-011220-016232-020877-022347/K-011220-016232-020877-022347_0_2_0_2_70_000_200.png,K-011220,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-012420-016548-021026-021771/K-012420-016548-021026-021771_0_2_0_2_75_000_200.png,K-012420,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-012778-013395-025438-037777/K-012778-013395-025438-037777_0_2_0_2_90_000_200.png,K-012778,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003351-020238-041768/K-003351-020238-041768_0_2_0_2_90_000_200.png,K-003351,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000250-012081-023223-044834/K-000250-012081-023223-044834_0_2_0_2_70_000_200.png,K-000250,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000250-005886-022627-037777/K-000250-005886-022627-037777_0_2_0_2_90_000_200.png,K-000250,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-012420-016551-031705-033208/K-012420-016551-031705-033208_0_2_0_2_90_000_200.png,K-012420,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016232-024752-031863/K-016232-024752-031863_0_2_0_2_70_000_200.png,K-016232,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003483-020238-025367-027653/K-003483-020238-025367-027653_0_2_0_2_70_000_200.png,K-003483,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-013004-019881-020004-029711/K-013004-019881-020004-029711_0_2_0_2_70_000_200.png,K-013004,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-016235-019861-025367-029667/K-016235-019861-025367-029667_0_2_0_2_70_000_200.png,K-016235,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-015710-016232-020877-028763/K-015710-016232-020877-028763_0_2_0_2_90_000_200.png,K-015710,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003483-016262-025469-030308/K-003483-016262-025469-030308_0_2_0_2_70_000_200.png,K-003483,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-004543-010224-016548-023203/K-004543-010224-016548-023203_0_2_0_2_75_000_200.png,K-004543,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-012420-016551-024850-031705/K-012420-016551-024850-031705_0_2_0_2_90_000_200.png,K-012420,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000573-005094-006192-013161/K-000573-005094-006192-013161_0_2_0_2_70_000_200.png,K-000573,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-004543-016551-027993-044199/K-004543-016551-027993-044199_0_2_0_2_90_000_200.png,K-004543,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-011220-020877-028763-036637/K-011220-020877-028763-036637_0_2_0_2_70_000_200.png,K-011220,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-006563-016548-033878-044199/K-006563-016548-033878-044199_0_2_0_2_75_000_200.png,K-006563,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-013004-026455-029711-044266/K-013004-026455-029711-044266_0_2_0_2_75_000_200.png,K-013004,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003483-020877-022347-029667/K-003483-020877-022347-029667_0_2_0_2_75_000_200.png,K-003483,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-015710-016232-019861-025367/K-015710-016232-019861-025367_0_2_0_2_70_000_200.png,K-015710,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-015710-020238-022347-027733/K-015710-020238-022347-027733_0_2_0_2_90_000_200.png,K-015710,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-006697-020753-023319-043233/K-006697-020753-023319-043233_0_2_0_2_70_000_200.png,K-006697,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-004543-016548-033878-044199/K-004543-016548-033878-044199_0_2_0_2_90_000_200.png,K-004543,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003483-027777-031885-036637/K-003483-027777-031885-036637_0_2_0_2_75_000_200.png,K-003483,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-010487-026993-035659-038927/K-010487-026993-035659-038927_0_2_0_2_90_000_200.png,K-010487,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-012638-029711-030850-035659/K-012638-029711-030850-035659_0_2_0_2_70_000_200.png,K-012638,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-006697-006835-029711-041149/K-006697-006835-029711-041149_0_2_0_2_70_000_200.png,K-006697,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000250-005886-023223-038954/K-000250-005886-023223-038954_0_2_0_2_70_000_200.png,K-000250,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-013004-026993-038972-044266/K-013004-026993-038972-044266_0_2_0_2_90_000_200.png,K-013004,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-011220-022347-025469-036637/K-011220-022347-025469-036637_0_2_0_2_75_000_200.png,K-011220,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-001866-004378-012778-038954/K-001866-004378-012778-038954_0_2_0_2_75_000_200.png,K-001866,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-006835-020004-023319-024941/K-006835-020004-023319-024941_0_2_0_2_75_000_200.png,K-006835,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-010487-024941-026993-030850/K-010487-024941-026993-030850_0_2_0_2_75_000_200.png,K-010487,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-006835-020004-038972-053384/K-006835-020004-038972-053384_0_2_0_2_75_000_200.png,K-006835,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_3_combo/K-003614-019861-034597-036637/K-003614-019861-034597-036637_0_2_0_2_75_000_200.png,K-003614,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-005094-006192-012081-013161/K-005094-006192-012081-013161_0_2_0_2_90_000_200.png,K-005094,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_8_combo/K-015710-027653-031885-036637/K-015710-027653-031885-036637_0_2_0_2_90_000_200.png,K-015710,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-010221-016548-019607-029451/K-010221-016548-019607-029451_0_2_0_2_75_000_200.png,K-010221,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-010487-029711-035659-044266/K-010487-029711-035659-044266_0_2_0_2_75_000_200.png,K-010487,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_6_combo/K-011220-022347-027777-036637/K-011220-022347-027777-036637_0_2_0_2_75_000_200.png,K-011220,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_1_combo/K-000250-000573-019552-044834/K-000250-000573-019552-044834_0_2_0_2_75_000_200.png,K-000250,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_7_combo/K-013004-035659-038927-053384/K-013004-035659-038927-053384_0_2_0_2_75_000_200.png,K-013004,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-005002-005094-006192-012081/K-005002-005094-006192-012081_0_2_0_2_75_000_200.png,K-005002,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_2_combo/K-003544-010221-016548-027926/K-003544-010221-016548-027926_0_2_0_2_75_000_200.png,K-003544,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_5_combo/K-006697-013004-026993-030850/K-006697-013004-026993-030850_0_2_0_2_90_000_200.png,K-006697,combination,train
/home/max16/pillsnap_data/train/images/combination/TS_4_combo/K-006563-016548-029871-044199/K-006563-016548-029871-044199_0_2_0_2_75_000_200.png,K-006563,combination,train
